pyramidal-cells/L5/TPC_A/rp111214_C2_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp111214_C2_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp111215_C1+C2_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp111215_C1+C2_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp111215_C1+C2_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp120430_P_1_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp120524_P_2_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_A/rp120529_P-3_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd100617_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd100617_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110504_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110504_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110504_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110506_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110530_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110617_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd110623_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111007_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111206_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111206_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111206_idG.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111207_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111209_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111211_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd111219_idF.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd130423_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_A/vd130423_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C030397A-P2.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060109A1.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060112A7.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060114A7.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060116A1.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060116A3.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060116A5.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060202A5.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C060202A6.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C070109A4.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C080501B2.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C261296A-P1.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C261296A-P2.h5,L5_TPC
pyramidal-cells/L5/TPC_B/C261296A-P3.h5,L5_TPC
pyramidal-cells/L5/TPC_B/ch150801A1.h5,L5_TPC
pyramidal-cells/L5/TPC_B/mpg120305SL2_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp100125_C1_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp100125_C1_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp111205_C1_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp111205_C1_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp111213_C3_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp111213_C3_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp111215_C1+C2_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/rp120525_P_1_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110329_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110330_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110330_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110506_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110524_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110527_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110530_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110530_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110530_idF.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110611_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd110611_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd111208_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd111208_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_B/vd111221_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_C/C220197A-P2.h5,L5_TPC
pyramidal-cells/L5/TPC_C/C220197A-P3.h5,L5_TPC
pyramidal-cells/L5/TPC_C/C231296A-P3.h5,L5_TPC
pyramidal-cells/L5/TPC_C/C231296A-P4A2.h5,L5_TPC
pyramidal-cells/L5/TPC_C/C270999B-P2.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo18_upper.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo2_left.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo47_left.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo47_right.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo55_left.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo55_low.h5,L5_TPC
pyramidal-cells/L5/TPC_C/Fluo55_right.h5,L5_TPC
pyramidal-cells/L5/TPC_C/GTS070208-P2.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp080520-1C_P4.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp090908_c1.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp090908_c5.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp100426-2_idF.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp100428-3_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp110119_L5-1_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp110119_L5-1_idC.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp110127_L5-2_idH.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp110203_L5-3_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp110722_C1_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_C/rp120813_P_2_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd100825_INT_idA.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd110315_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd110315_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd110602_idF.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd111207_idD.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd111209_idB.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd111219_idE.h5,L5_TPC
pyramidal-cells/L5/TPC_C/vd120112_idJ.h5,L5_TPC
pyramidal-cells/L5/UPC/Fluo15_left.h5,L5_UPC
pyramidal-cells/L5/UPC/Fluo15_right.h5,L5_UPC
pyramidal-cells/L5/UPC/Fluo2_right.h5,L5_UPC
pyramidal-cells/L5/UPC/Fluo6_right.h5,L5_UPC
pyramidal-cells/L5/UPC/GTS070208-P3.h5,L5_UPC
pyramidal-cells/L5/UPC/og061123b1-3_idA.h5,L5_UPC
pyramidal-cells/L5/UPC/rp100426-1_idB.h5,L5_UPC
pyramidal-cells/L5/UPC/rp100426-1_idF.h5,L5_UPC
pyramidal-cells/L5/UPC/rp101213_L5-1_idC.h5,L5_UPC
pyramidal-cells/L5/UPC/rp101228_L5-2_idC.h5,L5_UPC
pyramidal-cells/L5/UPC/rp101228_L5-2_idD.h5,L5_UPC
pyramidal-cells/L5/UPC/rp101228_L5-3_idD.h5,L5_UPC
pyramidal-cells/L5/UPC/rp101229_L5-1_idA.h5,L5_UPC
pyramidal-cells/L5/UPC/rp101229_L5-1_idC.h5,L5_UPC
pyramidal-cells/L5/UPC/rp110121_L5-1_idD.h5,L5_UPC
pyramidal-cells/L5/UPC/rp110511_C1_idA.h5,L5_UPC
pyramidal-cells/L5/UPC/rp110710_C3_idB.h5,L5_UPC
pyramidal-cells/L5/UPC/rp110725_C2_idB.h5,L5_UPC
pyramidal-cells/L5/UPC/rp120802_P-1_idB.h5,L5_UPC
pyramidal-cells/L5/UPC/rp120802_P-1_idD.h5,L5_UPC
pyramidal-cells/L5/UPC/vd110511_idG.h5,L5_UPC
pyramidal-cells/L5/UPC/vd110511_idH.h5,L5_UPC
pyramidal-cells/L5/UPC/vd110511_idI.h5,L5_UPC
pyramidal-cells/L5/UPC/vd110524_idB.h5,L5_UPC
pyramidal-cells/L5/UPC/vd110623_idC.h5,L5_UPC
pyramidal-cells/L5/UPC/vd111211_idD.h5,L5_UPC
pyramidal-cells/L5/UPC/vd111211_idF.h5,L5_UPC
pyramidal-cells/L5/UPC/vd120112_idB.h5,L5_UPC
pyramidal-cells/L5/UPC/vd120224_idC.h5,L5_UPC
pyramidal-cells/L5/UPC/vd130423_idB.h5,L5_UPC
